year,state,state_po,county_name,dem,rep,total,position
2020,NEBRASKA,NE,CHERRY,373.0,2844.0,3265.0,"[-101.12502506152973, 42.61225]"
2020,NEBRASKA,NE,CHEYENNE,855.0,3813.0,4765.0,"[-102.99841382517839, 41.1121]"
2020,NEBRASKA,NE,CLAY,632.0,2848.0,3558.0,"[-98.0512748994253, 40.5244]"
2020,NEBRASKA,NE,COLFAX,1025.0,2636.0,3717.0,"[-97.07936990805239, 41.5996]"
2020,NEBRASKA,NE,CUMING,870.0,3507.0,4451.0,"[-96.78737658895074, 41.879450000000006]"
2020,NEBRASKA,NE,CUSTER,786.0,5090.0,5993.0,"[-99.7272025353922, 41.393699999999995]"
2020,NEBRASKA,NE,DAKOTA,2744.0,3926.0,6794.0,"[-96.55948618767735, 42.3919]"
2020,NEBRASKA,NE,DAWES,1082.0,2931.0,4121.0,"[-103.1268255608283, 42.612449999999995]"
2020,NEBRASKA,NE,DAWSON,2497.0,6524.0,9178.0,"[-99.82287071623584, 40.873400000000004]"
2020,NEBRASKA,NE,DEUEL,141.0,871.0,1032.0,"[-102.33465926940639, 41.112750000000005]"
2020,NEBRASKA,NE,DIXON,651.0,2335.0,3083.0,"[-96.87058135494327, 42.43785]"
2020,NEBRASKA,NE,DODGE,5544.0,10984.0,16876.0,"[-96.67512500000001, 41.60375]"
2020,NEBRASKA,NE,DOUGLAS,150350.0,119159.0,274951.0,"[-96.16894090814753, 41.307199999999995]"
2020,NEBRASKA,NE,DUNDY,105.0,883.0,999.0,"[-101.68807650905433, 40.17615]"
2020,NEBRASKA,NE,FILLMORE,693.0,2359.0,3134.0,"[-97.59650002874801, 40.52455]"
2020,NEBRASKA,NE,FRANKLIN,276.0,1437.0,1724.0,"[-98.95292497849154, 40.1763]"
2020,NEBRASKA,NE,FRONTIER,189.0,1229.0,1440.0,"[-100.37957564284687, 40.56935]"
2020,NEBRASKA,NE,FURNAS,399.0,2163.0,2601.0,"[-99.91254917160168, 40.17595]"
2020,NEBRASKA,NE,GAGE,3385.0,7445.0,11068.0,"[-96.68991045927368, 40.305949999999996]"
2020,NEBRASKA,NE,GARDEN,161.0,1016.0,1195.0,"[-102.31085377494549, 41.590599999999995]"
2020,NEBRASKA,NE,GARFIELD,133.0,933.0,1075.0,"[-98.99119969836255, 41.91435]"
2020,NEBRASKA,NE,GOSPER,215.0,893.0,1118.0,"[-99.8122517930811, 40.5618]"
2020,NEBRASKA,NE,GRANT,20.0,375.0,402.0,"[-101.74673226983575, 41.876149999999996]"
2020,NEBRASKA,NE,GREELEY,229.0,1016.0,1258.0,"[-98.52278413270976, 41.61055]"
2020,NEBRASKA,NE,HALL,7681.0,16189.0,24374.0,"[-98.50337310235767, 40.957550000000005]"
2020,NEBRASKA,NE,HAMILTON,1118.0,4309.0,5533.0,"[-97.99510237335062, 40.95765]"
2020,NEBRASKA,NE,HARLAN,282.0,1615.0,1928.0,"[-99.40432452749141, 40.17635]"
2020,NEBRASKA,NE,HAYES,34.0,494.0,534.0,"[-101.0608492837365, 40.5242]"
2020,NEBRASKA,NE,HITCHCOCK,175.0,1264.0,1469.0,"[-101.04152654475237, 40.176100000000005]"
2020,NEBRASKA,NE,HOLT,686.0,4769.0,5537.0,"[-98.7727707775378, 42.599050000000005]"
2020,NEBRASKA,NE,HOOKER,59.0,376.0,442.0,"[-101.13528029051619, 41.9157]"
2020,NEBRASKA,NE,HOWARD,648.0,2786.0,3501.0,"[-98.51665047464628, 41.2203]"
2020,NEBRASKA,NE,JEFFERSON,1016.0,2616.0,3716.0,"[-97.14260012198415, 40.1759]"
2020,NEBRASKA,NE,JOHNSON,647.0,1518.0,2229.0,"[-96.26525, 40.3926]"
2020,NEBRASKA,NE,KEARNEY,701.0,2822.0,3604.0,"[-98.95176478677482, 40.5017]"
2020,NEBRASKA,NE,KEITH,763.0,3544.0,4364.0,"[-101.66212210342263, 41.1345]"
2020,NEBRASKA,NE,KEYA PAHA,49.0,476.0,529.0,"[-99.72696560059684, 42.92205]"
2020,NEBRASKA,NE,KIMBALL,268.0,1563.0,1874.0,"[-103.71642886007575, 41.1977]"
2020,NEBRASKA,NE,KNOX,905.0,3721.0,4697.0,"[-97.89392821357526, 42.599900000000005]"
2020,NEBRASKA,NE,LANCASTER,82293.0,70092.0,156091.0,"[-96.68792043234703, 40.90005]"
2020,NEBRASKA,NE,LINCOLN,3692.0,13071.0,17107.0,"[-100.7420783124698, 41.0253]"
2020,NEBRASKA,NE,LOGAN,38.0,407.0,450.0,"[-100.48182501443002, 41.56665]"
2020,NEBRASKA,NE,LOUP,75.0,370.0,454.0,"[-99.45457382620337, 41.913399999999996]"
2020,NEBRASKA,NE,MCPHERSON,17.0,275.0,302.0,"[-101.0596997605177, 41.5676]"
2020,NEBRASKA,NE,MADISON,3478.0,11940.0,15765.0,"[-97.6011121009491, 42.00305]"
2020,NEBRASKA,NE,MERRICK,743.0,3419.0,4257.0,"[-98.07204069784173, 41.14405]"
2020,NEBRASKA,NE,MORRILL,386.0,2113.0,2557.0,"[-103.00320064318038, 41.72115]"
2020,NEBRASKA,NE,NANCE,359.0,1437.0,1828.0,"[-97.99756747536011, 41.437799999999996]"
2020,NEBRASKA,NE,NEMAHA,921.0,2428.0,3423.0,"[-95.86346872041045, 40.4186]"
2020,NEBRASKA,NE,NUCKOLLS,409.0,1857.0,2303.0,"[-98.04747484939759, 40.17645]"
2020,NEBRASKA,NE,OTOE,2490.0,5649.0,8315.0,"[-96.12063804597702, 40.6223]"
2020,NEBRASKA,NE,PAWNEE,322.0,1071.0,1429.0,"[-96.23707480835569, 40.13125]"
2020,NEBRASKA,NE,PERKINS,199.0,1321.0,1544.0,"[-101.65033197256696, 40.876000000000005]"
2020,NEBRASKA,NE,PHELPS,752.0,4157.0,5009.0,"[-99.41107619579164, 40.50585]"
2020,NEBRASKA,NE,PIERCE,480.0,3462.0,4006.0,"[-97.60125608651911, 42.2214]"
2020,NEBRASKA,NE,PLATTE,3260.0,12186.0,15673.0,"[-97.54146684185474, 41.6345]"
2020,NEBRASKA,NE,POLK,530.0,2291.0,2879.0,"[-97.54072951488266, 41.25325]"
2020,NEBRASKA,NE,RED WILLOW,811.0,4525.0,5452.0,"[-100.47715060275546, 40.1759]"
2020,NEBRASKA,NE,RICHARDSON,996.0,3073.0,4126.0,"[-95.74285122233002, 40.19395]"
2020,NEBRASKA,NE,ROCK,84.0,744.0,841.0,"[-99.4564547414294, 42.576100000000004]"
2020,NEBRASKA,NE,SALINE,1986.0,3631.0,5770.0,"[-97.14076282309017, 40.6108]"
2020,NEBRASKA,NE,SARPY,41206.0,51979.0,95673.0,"[-96.10165809668062, 41.112849999999995]"
2020,NEBRASKA,NE,SAUNDERS,3331.0,9108.0,12735.0,"[-96.62317069727473, 41.227599999999995]"
2020,NEBRASKA,NE,SCOTTS BLUFF,4196.0,10952.0,15469.0,"[-103.70980691471848, 41.85045]"
2020,NEBRASKA,NE,SEWARD,2438.0,6490.0,9142.0,"[-97.14022407337511, 40.87235]"
2020,NEBRASKA,NE,SHERIDAN,340.0,2292.0,2672.0,"[-102.42009997076023, 42.6144]"
2020,NEBRASKA,NE,SHERMAN,343.0,1322.0,1698.0,"[-98.97592409378595, 41.22055]"
2020,NEBRASKA,NE,SIOUX,72.0,642.0,729.0,"[-103.76648051540795, 42.5246]"
2020,NEBRASKA,NE,STANTON,532.0,2561.0,3161.0,"[-97.1939498633673, 41.9169]"
2020,NEBRASKA,NE,THAYER,624.0,2308.0,2980.0,"[-97.5950500502008, 40.176249999999996]"
2020,NEBRASKA,NE,THOMAS,45.0,377.0,427.0,"[-100.55542058262512, 41.91330000000001]"
2020,NEBRASKA,NE,THURSTON,1122.0,1180.0,2325.0,"[-96.56760054629098, 42.1627]"
2020,NEBRASKA,NE,VALLEY,412.0,1901.0,2340.0,"[-98.97977374458875, 41.56725]"
2020,NEBRASKA,NE,WASHINGTON,3554.0,8583.0,12413.0,"[-96.27561324358172, 41.608450000000005]"
2020,NEBRASKA,NE,WAYNE,1022.0,3055.0,4200.0,"[-97.09563287306749, 42.177600000000005]"
2020,NEBRASKA,NE,WEBSTER,335.0,1511.0,1876.0,"[-98.50020008615738, 40.17645]"
2020,NEBRASKA,NE,WHEELER,59.0,438.0,502.0,"[-98.52766453605287, 41.8281]"
2020,NEBRASKA,NE,YORK,1630.0,5337.0,7143.0,"[-97.59712508610792, 40.8726]"
2020,OHIO,OH,ADAMS,2156.0,9870.0,12145.0,"[-83.47810009973855, 38.859449999999995]"
2020,OHIO,OH,ALLEN,14149.0,33116.0,48006.0,"[-84.1386209370534, 40.75095]"
2020,OHIO,OH,ASHLAND,6541.0,19407.0,26405.0,"[-82.25261572156984, 40.77065]"
2020,OHIO,OH,ASHTABULA,16497.0,26890.0,44147.0,"[-80.7610995084387, 41.782349999999994]"
2020,OHIO,OH,ATHENS,14772.0,10862.0,26059.0,"[-82.06867012195121, 39.351200000000006]"
2020,OHIO,OH,AUGLAIZE,4651.0,20798.0,25777.0,"[-84.19848669935641, 40.51090000000001]"
2020,OHIO,OH,BELMONT,9138.0,23560.0,33088.0,"[-80.98444808043875, 40.0021]"
2020,OHIO,OH,BROWN,4380.0,16480.0,21096.0,"[-83.86044836009815, 38.8959]"
2020,OHIO,OH,BUTLER,69613.0,114392.0,186737.0,"[-84.58016133488255, 39.41705]"
2020,OHIO,OH,CARROLL,3251.0,10745.0,14212.0,"[-81.08036594765919, 40.5822]"
2020,OHIO,OH,CHAMPAIGN,5062.0,14589.0,19972.0,"[-83.77228141119333, 40.14775]"
2020,OHIO,OH,CLARK,24076.0,39032.0,64212.0,"[-83.79026796750873, 39.945]"
2020,OHIO,OH,CLERMONT,34092.0,74570.0,110480.0,"[-84.1533688069594, 38.948499999999996]"
2020,OHIO,OH,CLINTON,4697.0,15488.0,20527.0,"[-83.78540186246418, 39.461650000000006]"
2020,OHIO,OH,COLUMBIANA,13359.0,35726.0,49860.0,"[-80.80304341196776, 40.789550000000006]"
2020,OHIO,OH,COSHOCTON,4125.0,12325.0,16739.0,"[-81.90574406905324, 40.3036]"
2020,OHIO,OH,CRAWFORD,4916.0,15436.0,20686.0,"[-82.91903871289867, 40.85235]"
2020,OHIO,OH,CUYAHOGA,416176.0,202699.0,625670.0,"[-81.68072598810403, 41.419250000000005]"
2020,OHIO,OH,DARKE,4731.0,22004.0,27134.0,"[-84.61949020154952, 40.10105]"
2020,OHIO,OH,DEFIANCE,5981.0,13038.0,19381.0,"[-84.51610469644902, 41.3487]"
2020,OHIO,OH,DELAWARE,57735.0,66356.0,126070.0,"[-82.99815948621554, 40.3133]"
2020,OHIO,OH,ERIE,17493.0,22160.0,40335.0,"[-82.59395176662866, 41.3357]"
2020,OHIO,OH,FAIRFIELD,31224.0,50797.0,83311.0,"[-82.60661976679847, 39.72835]"
2020,OHIO,OH,FAYETTE,2975.0,9473.0,12612.0,"[-83.44373143495251, 39.54745]"
2020,OHIO,OH,FRANKLIN,409144.0,211237.0,630577.0,"[-83.0185204795145, 39.97125]"
2020,OHIO,OH,FULTON,6664.0,15731.0,22770.0,"[-84.13586747311828, 41.609899999999996]"
2020,OHIO,OH,GALLIA,2990.0,10645.0,13799.0,"[-82.36153005540166, 38.8181]"
2020,OHIO,OH,GEAUGA,21201.0,34143.0,56021.0,"[-81.19714358017353, 41.5357]"
2020,OHIO,OH,GREENE,34798.0,52072.0,88643.0,"[-83.88443211502343, 39.64745]"
2020,OHIO,OH,GUERNSEY,4577.0,13407.0,18230.0,"[-81.47611937690432, 40.05175]"
2020,OHIO,OH,HAMILTON,246266.0,177886.0,430929.0,"[-84.56066778992599, 39.1603]"
2020,OHIO,OH,HANCOCK,11757.0,26310.0,38771.0,"[-83.65080699272433, 41.079350000000005]"
2020,OHIO,OH,HARDIN,3062.0,9949.0,13247.0,"[-83.6499302398266, 40.66575]"
2020,OHIO,OH,HARRISON,1768.0,5792.0,7655.0,"[-81.09151850797267, 40.258849999999995]"
2020,OHIO,OH,HENRY,4062.0,10479.0,14764.0,"[-84.0552717353952, 41.29115]"
2020,OHIO,OH,HIGHLAND,3799.0,15678.0,19676.0,"[-83.61128416375865, 39.222449999999995]"
2020,OHIO,OH,HOCKING,3880.0,9737.0,13824.0,"[-82.44947763147232, 39.5137]"
2020,OHIO,OH,HOLMES,1994.0,10796.0,12947.0,"[-81.93236083943515, 40.51225]"
2020,OHIO,OH,HURON,7759.0,18956.0,27190.0,"[-82.58762044515683, 41.16055]"
2020,OHIO,OH,JACKSON,3311.0,11309.0,14794.0,"[-82.62138278580322, 38.9916]"
2020,OHIO,OH,JEFFERSON,10018.0,22828.0,33362.0,"[-80.74234812072893, 40.35635]"
2020,OHIO,OH,KNOX,8589.0,22340.0,31398.0,"[-82.41370349820244, 40.40295]"
2020,OHIO,OH,LAKE,55514.0,73278.0,130509.0,"[-81.25884389061287, 41.6779]"
2020,OHIO,OH,LAWRENCE,7489.0,20306.0,28127.0,"[-82.52309393798139, 38.63665]"
2020,OHIO,OH,LICKING,33055.0,59514.0,94210.0,"[-82.48281411555543, 40.038]"
2020,OHIO,OH,LOGAN,5055.0,17964.0,23368.0,"[-83.77152118674918, 40.378299999999996]"
2020,OHIO,OH,LORAIN,75667.0,79520.0,157437.0,"[-82.11056600748341, 41.31715]"
2020,OHIO,OH,LUCAS,115411.0,81763.0,200623.0,"[-83.76143010752688, 41.5564]"
2020,OHIO,OH,MADISON,5698.0,13835.0,19855.0,"[-83.3995008077879, 39.907650000000004]"
2020,OHIO,OH,MAHONING,57641.0,59903.0,118966.0,"[-80.7606128562365, 41.05655]"
2020,OHIO,OH,MARION,8269.0,19023.0,27818.0,"[-83.18859890493349, 40.576100000000004]"
2020,OHIO,OH,MEDINA,39800.0,64598.0,105825.0,"[-81.92892267844768, 41.100300000000004]"
2020,OHIO,OH,MEIGS,2492.0,8316.0,10951.0,"[-82.03803232742459, 39.06155]"
2020,OHIO,OH,MERCER,4030.0,19452.0,23761.0,"[-84.62941902638377, 40.465399999999995]"
2020,OHIO,OH,MIAMI,15663.0,41371.0,57972.0,"[-84.23447049638881, 39.9816]"
2020,OHIO,OH,MONROE,1605.0,5463.0,7148.0,"[-81.08191446230934, 39.66405]"
2020,OHIO,OH,MONTGOMERY,135064.0,129034.0,268505.0,"[-84.29228005974953, 39.7147]"
2020,OHIO,OH,MORGAN,1725.0,5041.0,6847.0,"[-81.83355854358561, 39.6576]"
2020,OHIO,OH,MORROW,4048.0,14077.0,18457.0,"[-82.79259740708434, 40.520300000000006]"
2020,OHIO,OH,MUSKINGUM,11971.0,27867.0,40465.0,"[-81.95764172931257, 40.05115]"
2020,OHIO,OH,NOBLE,1170.0,5135.0,6343.0,"[-81.50586932449104, 39.7991]"
2020,OHIO,OH,OTTAWA,9008.0,14628.0,24007.0,"[-83.21667554667788, 41.55975]"
2020,OHIO,OH,PAULDING,2213.0,7086.0,9467.0,"[-84.57255870060789, 41.078100000000006]"
2020,OHIO,OH,PERRY,4098.0,12357.0,16675.0,"[-82.21821076642335, 39.74785]"
2020,OHIO,OH,PICKAWAY,7304.0,20593.0,28271.0,"[-83.04769189937315, 39.62845]"
2020,OHIO,OH,PIKE,3110.0,9157.0,12412.0,"[-83.08207608083065, 39.112]"
2020,OHIO,OH,PORTAGE,35661.0,45990.0,82872.0,"[-81.19748846581433, 41.24105]"
2020,OHIO,OH,PREBLE,4493.0,17022.0,21809.0,"[-84.64840919847327, 39.82175]"
2020,OHIO,OH,PUTNAM,3195.0,16412.0,19921.0,"[-84.11132997170573, 41.078100000000006]"
2020,OHIO,OH,RICHLAND,17640.0,41472.0,59975.0,"[-82.55237415611813, 40.77065]"
2020,OHIO,OH,ROSS,10557.0,22278.0,33299.0,"[-83.0594570355951, 39.2881]"
2020,OHIO,OH,SANDUSKY,10596.0,18896.0,30074.0,"[-83.13107621922981, 41.3601]"
2020,OHIO,OH,SCIOTO,9080.0,22609.0,32047.0,"[-82.96249329473179, 38.80285]"
2020,OHIO,OH,SENECA,8266.0,17086.0,25810.0,"[-83.12684882250899, 41.0817]"
2020,OHIO,OH,SHELBY,4465.0,20422.0,25258.0,"[-84.22324812775705, 40.313900000000004]"
2020,OHIO,OH,STARK,75904.0,111097.0,189879.0,"[-81.36781439609597, 40.8147]"
2020,OHIO,OH,SUMMIT,151668.0,124833.0,280473.0,"[-81.53970393274041, 41.13290000000001]"
2020,OHIO,OH,TRUMBULL,44519.0,55194.0,101001.0,"[-80.761, 41.24105]"
2020,OHIO,OH,TUSCARAWAS,12889.0,30458.0,44015.0,"[-81.49111072864947, 40.402150000000006]"
2020,OHIO,OH,UNION,11141.0,21669.0,33445.0,"[-83.39339866217692, 40.34425]"
2020,OHIO,OH,VAN WERT,3067.0,11650.0,14965.0,"[-84.58574989711934, 40.8375]"
2020,OHIO,OH,VINTON,1331.0,4632.0,6030.0,"[-82.51071571793074, 39.20675]"
2020,OHIO,OH,WARREN,46069.0,87988.0,136100.0,"[-84.16687652817573, 39.42055]"
2020,OHIO,OH,WASHINGTON,9243.0,22307.0,32031.0,"[-81.51416209017574, 39.42975]"
2020,OHIO,OH,WAYNE,16660.0,36759.0,54283.0,"[-81.88811344045436, 40.7911]"
2020,OHIO,OH,WILLIAMS,4842.0,13452.0,18651.0,"[-84.59790749999999, 41.6131]"
2020,OHIO,OH,WOOD,30617.0,35757.0,67597.0,"[-83.65032722439861, 41.334250000000004]"
2020,OHIO,OH,WYANDOT,2733.0,8462.0,11390.0,"[-83.29960182381281, 40.9049]"
2020,OKLAHOMA,OK,ADAIR,1387.0,5585.0,7108.0,"[-94.66227180749378, 35.93065]"
2020,OKLAHOMA,OK,ALFALFA,232.0,1978.0,2262.0,"[-98.32431970887427, 36.7958]"
2020,OKLAHOMA,OK,ATOKA,765.0,4557.0,5389.0,"[-95.94890384085812, 34.4623]"
2020,OKLAHOMA,OK,BEAVER,190.0,1968.0,2178.0,"[-100.4759675460339, 36.79575]"
2020,OKLAHOMA,OK,BECKHAM,1048.0,6767.0,7948.0,"[-99.68136425702811, 35.3022]"
2020,OKLAHOMA,OK,BLAINE,688.0,3136.0,3901.0,"[-98.42176361155333, 35.98865]"
2020,OKLAHOMA,OK,BRYAN,3323.0,12344.0,15976.0,"[-96.24923992079579, 33.921549999999996]"
2020,OKLAHOMA,OK,CADDO,2670.0,7013.0,9859.0,"[-98.35845653461959, 35.2375]"
2020,OKLAHOMA,OK,CANADIAN,16742.0,43550.0,61940.0,"[-97.99093195586244, 35.464650000000006]"
2020,OKLAHOMA,OK,CARTER,4470.0,14699.0,19479.0,"[-97.24773665286884, 34.231]"
2020,OKLAHOMA,OK,CHEROKEE,6027.0,11223.0,17714.0,"[-95.03751382144905, 35.8887]"
2020,OKLAHOMA,OK,CHOCTAW,1082.0,4698.0,5832.0,"[-95.54713630168106, 34.0369]"
2020,OKLAHOMA,OK,CIMARRON,70.0,970.0,1054.0,"[-102.51627589853607, 36.74679999999999]"
2020,OKLAHOMA,OK,CLEVELAND,49827.0,66677.0,119778.0,"[-97.31159040561623, 35.18125]"
2020,OKLAHOMA,OK,COAL,374.0,2091.0,2524.0,"[-96.30252331124325, 34.5931]"
2020,OKLAHOMA,OK,COMANCHE,13747.0,20905.0,35631.0,"[-98.4839581419604, 34.6378]"
2020,OKLAHOMA,OK,COTTON,393.0,2117.0,2572.0,"[-98.37449885709364, 34.2235]"
2020,OKLAHOMA,OK,CRAIG,1217.0,4686.0,6032.0,"[-95.21725593926314, 36.8066]"
2020,OKLAHOMA,OK,CREEK,6577.0,23294.0,30505.0,"[-96.32613665037198, 35.8993]"
2020,OKLAHOMA,OK,CUSTER,2369.0,8060.0,10691.0,"[-98.9992099922199, 35.681850000000004]"
2020,OKLAHOMA,OK,DELAWARE,3472.0,13557.0,17245.0,"[-94.7994668270612, 36.330650000000006]"
2020,OKLAHOMA,OK,DEWEY,214.0,2124.0,2359.0,"[-99.00589806851552, 35.91265]"
2020,OKLAHOMA,OK,ELLIS,162.0,1688.0,1873.0,"[-99.801168238972, 36.332]"
2020,OKLAHOMA,OK,GARFIELD,4919.0,16970.0,22430.0,"[-97.78261436145421, 36.314]"
2020,OKLAHOMA,OK,GARVIN,1865.0,8878.0,10922.0,"[-97.24770029733668, 34.659000000000006]"
2020,OKLAHOMA,OK,GRADY,4144.0,18538.0,23101.0,"[-97.88208765665439, 35.094849999999994]"
2020,OKLAHOMA,OK,GRANT,280.0,1916.0,2226.0,"[-97.7853000370279, 36.79585]"
2020,OKLAHOMA,OK,GREER,328.0,1605.0,1973.0,"[-99.52001059014563, 34.90075]"
2020,OKLAHOMA,OK,HARMON,177.0,747.0,933.0,"[-99.8534423120729, 34.757450000000006]"
2020,OKLAHOMA,OK,HARPER,136.0,1327.0,1487.0,"[-99.64914070763956, 36.70805]"
2020,OKLAHOMA,OK,HASKELL,783.0,4165.0,5014.0,"[-95.1335513628, 35.23425]"
2020,OKLAHOMA,OK,HUGHES,919.0,3875.0,4857.0,"[-96.29011016587347, 34.982749999999996]"
2020,OKLAHOMA,OK,JACKSON,1646.0,6392.0,8221.0,"[-99.4083264137931, 34.590199999999996]"
2020,OKLAHOMA,OK,JEFFERSON,319.0,2026.0,2385.0,"[-97.82874431312351, 34.0368]"
2020,OKLAHOMA,OK,JOHNSTON,738.0,3441.0,4251.0,"[-96.67037692454997, 34.252700000000004]"
2020,OKLAHOMA,OK,KAY,4040.0,12834.0,17249.0,"[-97.10676426610166, 36.8904]"
2020,OKLAHOMA,OK,KINGFISHER,854.0,5521.0,6465.0,"[-97.94177612576757, 35.94535]"
2020,OKLAHOMA,OK,KIOWA,699.0,2673.0,3427.0,"[-98.96207729722666, 34.8565]"
2020,OKLAHOMA,OK,LATIMER,762.0,3437.0,4249.0,"[-95.26952573149742, 34.8985]"
2020,OKLAHOMA,OK,LE FLORE,3299.0,15213.0,18805.0,"[-94.68694898827952, 35.000150000000005]"
2020,OKLAHOMA,OK,LINCOLN,2609.0,12013.0,14888.0,"[-96.88090518499172, 35.6817]"
2020,OKLAHOMA,OK,LOGAN,5455.0,15608.0,21574.0,"[-97.46105800661043, 35.963449999999995]"
2020,OKLAHOMA,OK,LOVE,711.0,3305.0,4076.0,"[-97.22982132104664, 33.89595]"
2020,OKLAHOMA,OK,MCCLAIN,3582.0,15295.0,19236.0,"[-97.52772922212978, 35.1114]"
2020,OKLAHOMA,OK,MCCURTAIN,1858.0,9485.0,11467.0,"[-94.81523577858076, 34.04895]"
2020,OKLAHOMA,OK,MCINTOSH,2031.0,6172.0,8335.0,"[-95.66315, 35.336349999999996]"
2020,OKLAHOMA,OK,MAJOR,320.0,3084.0,3467.0,"[-98.53074184212574, 36.27875]"
2020,OKLAHOMA,OK,MARSHALL,1100.0,4891.0,6064.0,"[-96.77086556603774, 34.0314]"
2020,OKLAHOMA,OK,MAYES,3581.0,12749.0,16626.0,"[-95.22293177011494, 36.33585]"
2020,OKLAHOMA,OK,MURRAY,1156.0,4612.0,5894.0,"[-97.11651238766683, 34.44115]"
2020,OKLAHOMA,OK,MUSKOGEE,8027.0,16526.0,25081.0,"[-95.42109704387764, 35.595349999999996]"
2020,OKLAHOMA,OK,NOBLE,1003.0,3821.0,4938.0,"[-97.24111331274761, 36.42015]"
2020,OKLAHOMA,OK,NOWATA,712.0,3610.0,4391.0,"[-95.62067489858012, 36.7697]"
2020,OKLAHOMA,OK,OKFUSKEE,896.0,3058.0,4038.0,"[-96.35571789053043, 35.50735]"
2020,OKLAHOMA,OK,OKLAHOMA,141724.0,145050.0,294740.0,"[-97.40715877293577, 35.5942]"
2020,OKLAHOMA,OK,OKMULGEE,4357.0,9668.0,14313.0,"[-95.95283759333716, 35.59555]"
2020,OKLAHOMA,OK,OSAGE,6002.0,14121.0,20538.0,"[-96.45314150992098, 36.573550000000004]"
2020,OKLAHOMA,OK,OTTAWA,2686.0,8545.0,11438.0,"[-94.81141961842505, 36.88275]"
2020,OKLAHOMA,OK,PAWNEE,1363.0,5267.0,6786.0,"[-96.80908947364557, 36.37965]"
2020,OKLAHOMA,OK,PAYNE,10904.0,17813.0,29643.0,"[-96.98756620461945, 36.0719]"
2020,OKLAHOMA,OK,PITTSBURG,3768.0,13851.0,17924.0,"[-95.80038506376782, 34.898399999999995]"
2020,OKLAHOMA,OK,PONTOTOC,4117.0,10805.0,15320.0,"[-96.66945506997818, 34.723699999999994]"
2020,OKLAHOMA,OK,POTTAWATOMIE,7275.0,20240.0,28185.0,"[-96.95923670739785, 35.170649999999995]"
2020,OKLAHOMA,OK,PUSHMATAHA,668.0,4016.0,4739.0,"[-95.41295622186229, 34.37525]"
2020,OKLAHOMA,OK,ROGER MILLS,168.0,1629.0,1834.0,"[-99.6862383734344, 35.715650000000004]"
2020,OKLAHOMA,OK,ROGERS,9589.0,34031.0,44553.0,"[-95.62582187739463, 36.2932]"
2020,OKLAHOMA,OK,SEMINOLE,2150.0,6011.0,8337.0,"[-96.6088247769074, 35.202999999999996]"
2020,OKLAHOMA,OK,SEQUOYAH,3035.0,12113.0,15386.0,"[-94.76943535684987, 35.4925]"
2020,OKLAHOMA,OK,STEPHENS,3154.0,15560.0,19057.0,"[-97.85154986225895, 34.398399999999995]"
2020,OKLAHOMA,OK,TEXAS,894.0,4505.0,5521.0,"[-101.49006788507822, 36.746849999999995]"
2020,OKLAHOMA,OK,TILLMAN,597.0,2076.0,2708.0,"[-98.92829753849063, 34.372150000000005]"
2020,OKLAHOMA,OK,TULSA,108996.0,150574.0,266678.0,"[-96.0298, 36.11855]"
2020,OKLAHOMA,OK,WAGONER,8464.0,26165.0,35338.0,"[-95.50252499999999, 36.019400000000005]"
2020,OKLAHOMA,OK,WASHINGTON,5790.0,17076.0,23501.0,"[-95.90530469401946, 36.7697]"
2020,OKLAHOMA,OK,WASHITA,598.0,4086.0,4777.0,"[-98.99213037345106, 35.29045000000001]"
2020,OKLAHOMA,OK,WOODS,591.0,2993.0,3678.0,"[-98.79413463045913, 36.691]"
2020,OKLAHOMA,OK,WOODWARD,1005.0,6611.0,7785.0,"[-99.27900882281652, 36.3356]"
2020,SOUTH DAKOTA,SD,AURORA,317.0,1052.0,1405.0,"[-98.56144122075102, 43.675200000000004]"
2020,SOUTH DAKOTA,SD,BEADLE,2107.0,4808.0,7081.0,"[-98.27797728256749, 44.370549999999994]"
2020,SOUTH DAKOTA,SD,BENNETT,466.0,694.0,1183.0,"[-101.66899051428479, 43.25925]"
2020,SOUTH DAKOTA,SD,BON HOMME,721.0,2235.0,3001.0,"[-97.87665517587958, 42.9232]"
2020,SOUTH DAKOTA,SD,BROOKINGS,6110.0,8000.0,14567.0,"[-96.79062418668013, 44.369949999999996]"
2020,SOUTH DAKOTA,SD,BROWN,6538.0,10580.0,17547.0,"[-98.35229335205412, 45.5899]"
2020,SOUTH DAKOTA,SD,BRULE,673.0,1750.0,2490.0,"[-99.11044096330275, 43.713300000000004]"
2020,SOUTH DAKOTA,SD,BUFFALO,352.0,183.0,549.0,"[-99.1913175592961, 44.04365]"
2020,SOUTH DAKOTA,SD,BUTTE,939.0,3731.0,4802.0,"[-103.50900128506359, 44.8012]"
2020,SOUTH DAKOTA,SD,CAMPBELL,117.0,747.0,873.0,"[-100.03291838848921, 45.788450000000005]"
2020,SOUTH DAKOTA,SD,CHARLES MIX,1177.0,2552.0,3783.0,"[-98.4844386925795, 43.18255]"
2020,SOUTH DAKOTA,SD,CLARK,437.0,1373.0,1850.0,"[-97.73665219953998, 44.9778]"
2020,SOUTH DAKOTA,SD,CLAY,3083.0,2456.0,5698.0,"[-96.9831937088274, 42.94145]"
2020,SOUTH DAKOTA,SD,CODINGTON,3837.0,8958.0,13161.0,"[-97.18838270281933, 45.06355]"
